article_id,title,summary,content,url,published_at,label_sentiment,label_sector,label_sector_ok,label_risk_categories,label_evidence_ok,notes
rss-439df5e05aeee7fd,Six Dividend Aristocrats Keeping SCHD’s Income Stream Bulletproof This Year,"Schwab U.S. Dividend Equity ETF (NYSEARCA:SCHD) pays a quarterly distribution from roughly 100 quality-screened U.S. dividend stocks. The fund holds $71.6 billion in assets at an expense ratio of just 0.06%, and it tracks the Dow Jones U.S. Dividend 100 Index, which requires 10 consecutive years of dividend payments and screens on cash flow to ... Six Dividend Aristocrats Keeping SCHD’s Income Stream Bulletproof This Year","Schwab U.S. Dividend Equity ETF (NYSEARCA:SCHD) pays a quarterly distribution from roughly 100 quality-screened U.S. dividend stocks. The fund holds $71.6 billion in assets at an expense ratio of just 0.06%, and it tracks the Dow Jones U.S. Dividend 100 Index, which requires 10 consecutive years of dividend payments and screens on cash flow to ... Six Dividend Aristocrats Keeping SCHD’s Income Stream Bulletproof This Year",????,2026-07-05T17:47:27+00:00,positive,Financials,,,,
rss-53a625b259400415,China warns about AI risks with Anthropic's Claude Code,China said specific versions of Claude Code posed back-door vulnerabilities that could send sensitive information to a remote server.,China said specific versions of Claude Code posed back-door vulnerabilities that could send sensitive information to a remote server.,????,2026-07-08T08:14:28+00:00,Negative,Information Technology,,regulatory risk,BEIJING — China on Wednesday warned of “back-door” security risks affecting companies that use U.S.-based company Anthropic’s Claude Code artificial intelligence tool.,
rss-ae0ea91c47268dbf,How to AI-Proof Your Fund Portfolio,"Most tech stocks are having another great year, leading to worries that market-tracking index funds are overvalued and far too concentrated. Here are five defensive sectors—and 13 funds—that can provide protection.","Most tech stocks are having another great year, leading to worries that market-tracking index funds are overvalued and far too concentrated. Here are five defensive sectors—and 13 funds—that can provide protection.",????,2026-07-02T05:00:00+00:00,neutral,Financials,,,,
rss-f7498f809e7840df,How To Turn A Portfolio Into $500 A Month Without Chasing Dangerous Yields,"Five hundred dollars a month is not enough to replace a paycheck, but it can cover a real bill: a used-car payment, a utility-heavy month, or a meaningful slice of grocery spending. This article builds around a $6,000 annual income stream produced entirely by a portfolio, with no planned withdrawals from principal. The capital required ... How To Turn A Portfolio Into $500 A Month Without Chasing Dangerous Yields","Five hundred dollars a month is not enough to replace a paycheck, but it can cover a real bill: a used-car payment, a utility-heavy month, or a meaningful slice of grocery spending. This article builds around a $6,000 annual income stream produced entirely by a portfolio, with no planned withdrawals from principal. The capital required ... How To Turn A Portfolio Into $500 A Month Without Chasing Dangerous Yields",????,2026-07-05T13:52:19+00:00,positive,Financials,,,,
rss-c9edc104a2174227,Form 8.3 - Prologis Inc,"FORM 8.3 PUBLIC OPENING POSITION DISCLOSURE/DEALING DISCLOSURE BY A PERSON WITH INTERESTS IN RELEVANT SECURITIES REPRESENTING 1% OR MORERule 8.3 of the Takeover Code (the “Code”) 1. KEY INFORMATION (a) Full name of discloser:Jupiter Fund Management Plc(b) Owner or controller of interests and short positions disclosed, if different from 1(a): The naming of nominee or vehicle companies is insufficient. For a trust, the trustee(s), settlor and beneficiaries must be named. (c) Name of Offeror in rel","FORM 8.3 PUBLIC OPENING POSITION DISCLOSURE/DEALING DISCLOSURE BY A PERSON WITH INTERESTS IN RELEVANT SECURITIES REPRESENTING 1% OR MORERule 8.3 of the Takeover Code (the “Code”) 1. KEY INFORMATION (a) Full name of discloser:Jupiter Fund Management Plc(b) Owner or controller of interests and short positions disclosed, if different from 1(a): The naming of nominee or vehicle companies is insufficient. For a trust, the trustee(s), settlor and beneficiaries must be named. (c) Name of Offeror in rel",????,2026-06-25T13:30:00+00:00,neutral,Financials,,,,
rss-663256424673815f,"Stocks making big moves yesterday: Boeing, Lincoln Financial Group, Dell, NN, and Tesla",Check out the companies making headlines yesterday:,Check out the companies making headlines yesterday:,????,2026-07-07T18:49:52+00:00,positive,Information Technology?Industrials?Financials,,,,
rss-99ccce822cd9805f,"Duke Energy Foundation invests $773,000 to strengthen STEM education in Florida","The Duke Energy Foundation is awarding $773,000 to 22 nonprofit organizations and higher education institutions working to strengthen STEM education by expanding access to hands-on learning opportunities and helping prepare Florida students for careers in high-demand industries.","The Duke Energy Foundation is awarding $773,000 to 22 nonprofit organizations and higher education institutions working to strengthen STEM education by expanding access to hands-on learning opportunities and helping prepare Florida students for careers in high-demand industries.",????,2026-07-01T13:51:00+00:00,positive,Utilities,,,,
rss-2c7474a6bc95a9bb,Is Caterpillar (CAT) Still A Bargain Or Already Fully Priced?,"Caterpillar stock has delivered a very large 389.9% return over the past five years, yet valuation checks now point in different directions, with the Discounted Cash Flow (DCF) intrinsic value estimate indicating a premium while earnings-based multiples still look supportive. The 389.9% five-year return highlights how much future growth expectations are already reflected in Caterpillar's share price. Investor enthusiasm around Caterpillar's role in AI-related infrastructure and recent...","Caterpillar stock has delivered a very large 389.9% return over the past five years, yet valuation checks now point in different directions, with the Discounted Cash Flow (DCF) intrinsic value estimate indicating a premium while earnings-based multiples still look supportive. The 389.9% five-year return highlights how much future growth expectations are already reflected in Caterpillar's share price. Investor enthusiasm around Caterpillar's role in AI-related infrastructure and recent...",????,2026-07-09T11:14:23+00:00,Negative,Industrials,,valuation risk,"The broader valuation framework is cautious, with Caterpillar currently scoring just 1 out of 6 on the value checks, which leans expensive rather than a clear bargain.",
rss-c6cd4efac02c9c90,"Top Analyst Reports for Amazon.com, Walmart & American Express","Amazon.com's AI push, global expansion and diversified businesses support growth, but rising AI spending, debt and competition pose challenges.","Amazon.com's AI push, global expansion and diversified businesses support growth, but rising AI spending, debt and competition pose challenges.",????,2026-07-07T21:15:00+00:00,positive,none,,,,
rss-0c02166274863a5b,The Real Price of NVIDIA Stock Is Three Years Away,"The chipmaker's premium valuation melts away when you look at what analysts expect it to earn, but that discount depends entirely on the growth arriving.","The chipmaker's premium valuation melts away when you look at what analysts expect it to earn, but that discount depends entirely on the growth arriving.",????,2026-07-10T11:35:37+00:00,positive,Information Technology,,,,
rss-56c06a1aca3fff64,"Merck, AbbVie probed by US lawmakers over China clinical trials: report","A bipartisan group of United States lawmakers has opened national security investigations into whether five major pharmaceutical companies, including Merck and AbbVie, were involved in clinical trials conducted in China that may have supported the country’s military capabilities, according to a...","A bipartisan group of United States lawmakers has opened national security investigations into whether five major pharmaceutical companies, including Merck and AbbVie, were involved in clinical trials conducted in China that may have supported the country’s military capabilities, according to a...",????,2026-06-30T16:19:00+00:00,neutral,Health Care,,,,
rss-436f705b7c9f3af2,COST Stock Retreats After Hours On Decelerating Comparable Sales After Strong May Performance,"Costco reported net sales of $29.24 billion for the five weeks ended July 5, 2026, a 10.6% increase from $26.44 billion a year earlier.","Costco reported net sales of $29.24 billion for the five weeks ended July 5, 2026, a 10.6% increase from $26.44 billion a year earlier.",????,2026-07-09T00:12:26+00:00,Negative,Consumer Staples,,demand risk,"Shares of Costco Wholesale Corp. (COST) fell 1.2% in after-hours trading on Wednesday, as investors digested the company’s slowing monthly comparable sales data.",
rss-b181054ea57ddc88,Alibaba-affiliate Ant Group rushes into humanoid robots with a dozen deals in 18 months,"Ant has led a 500 million yuan ($73.59 million) funding round in humanoid robotics company Zeroth, the start-up announced Thursday.","Ant has led a 500 million yuan ($73.59 million) funding round in humanoid robotics company Zeroth, the start-up announced Thursday.",????,2026-07-02T01:00:01+00:00,positive,Financials,,,,
rss-bee63ae47b116a08,Netflix Weighs New Strategy as Report Highlights Subscriber Engagement Concerns (NFLX),"Netflix (NASDAQ:NFLX) is considering the introduction of live television channels and expanded streaming bundles as executives increasingly focus on signs of weakening subscriber engagement, according to a Wall Street Journal report published on Friday. The report initially weighed on the stock in premarket trading.","Netflix (NASDAQ:NFLX) is considering the introduction of live television channels and expanded streaming bundles as executives increasingly focus on signs of weakening subscriber engagement, according to a Wall Street Journal report published on Friday. The report initially weighed on the stock in premarket trading.",????,2026-07-10T14:12:53+00:00,Negative,Information Technology,,demand risk,"According to the Wall Street Journal, Netflix executives raised declining engagement as a key issue during the company’s annual business review earlier this spring, despite continued profit growth and customer churn remaining among the lowest in the industry.",
