article_id,event_id,source,publisher,source_count,title,summary,content,body_text,content_level,rescored,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,b_bull,b_bear,g_growth,s_shock,k_unc,entropy_norm,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,source_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-de17368751c89fa2,rss-de17368751c89fa2,Motley Fool RSS,Motley Fool RSS,1,Trump's Financial Disclosure Revealed a $1.67 Million Micron Stock Stake,Is this a sign to follow the president's lead?,Is this a sign to follow the president's lead?,,summary,False,https://www.fool.com/investing/2026/07/11/trumps-financial-disclosure-revealed-a-167-million/?source=iedfolrf0000001,2026-07-11T11:16:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Unmapped,general market sentiment,0.116,0.133,0.850,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.432181,9.3,1.2,47.0,0.0,0.0,0.0,0.116,0.0,,Is this a sign to follow the president's lead?,0.850,0.500,0.992972,0.850,0.126604,True,0.3,
rss-73a6a4754358c684,rss-73a6a4754358c684,Motley Fool RSS,Motley Fool RSS,1,Are You Reinvesting Your RMD as a Retiree? Here's What You Need to Know.,Here's how to develop a strategy that makes the most of your required withdrawals.,Here's how to develop a strategy that makes the most of your required withdrawals.,,summary,False,https://www.fool.com/retirement/2026/07/11/are-you-reinvesting-your-rmd-as-a-retiree-heres-wh/?source=iedfolrf0000001,2026-07-11T11:09:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Unmapped,general market sentiment,0.042,0.066,0.910,0.024,0.000000,0.000000,0.000000,0.000000,0.000000,0.323820,4.6,1.7,46.1,0.0,0.0,0.0,0.042,0.0,,Here's how to develop a strategy that makes the most of your required withdrawals.,0.910,0.500,0.991365,0.850,0.421330,False,1.0,
rss-a7e3ac80bf63a6e5,rss-f63eeefe1dacb114,Motley Fool RSS,Motley Fool RSS,2,Broadcom Just Gave Investors Another $30 Billion Reason to Buy the Stock,The deal with Apple should boost Broadcom's non-AI business.,The deal with Apple should boost Broadcom's non-AI business.,,summary,False,https://www.fool.com/investing/2026/07/11/broadcom-just-gave-investors-another-30-billion-re/?source=iedfolrf0000001,2026-07-11T11:05:00+00:00,2026-07-11T11:46:28+00:00,,en,AAPL;AVGO,Apple;Broadcom,Technology,general market sentiment,0.915,0.926,0.063,0.011,0.000000,0.000000,0.000000,0.000000,0.000000,0.269016,64.8,0.8,10.6,0.0,0.0,0.0,0.915,0.0,,The deal with Apple should boost Broadcom's non-AI business.,0.926,1.000,0.990447,0.850,0.252564,True,0.3,
rss-15f7fbf9110bb078,rss-15f7fbf9110bb078,Motley Fool RSS,Motley Fool RSS,1,Where Will SpaceX Stock Be in 5 Years?,A $2 trillion valuation already assumes a lot. Here's what has to go right to justify it.,A $2 trillion valuation already assumes a lot. Here's what has to go right to justify it.,,summary,False,https://www.fool.com/investing/2026/07/11/where-will-spacex-stock-be-in-5-years/?source=iedfolrf0000001,2026-07-11T10:52:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Industrials,space economy,0.018,0.052,0.915,0.034,0.000000,0.000000,0.000000,0.000000,1.000000,0.317411,3.6,2.3,76.1,0.0,0.0,0.0,0.018,40.0,valuation risk,A $2 trillion valuation already assumes a lot.,0.915,0.500,0.987471,0.850,0.125903,True,0.3,
rss-7d3d9cd2a267bc12,rss-7d3d9cd2a267bc12,Motley Fool RSS,Motley Fool RSS,1,ISCV vs. IJJ: Which Value ETF Is the Better Buy Today?,"IJJ holds 300+ mid-cap stocks, while ISCV's 1,000+ stock portfolio offers lower fees and a higher dividend yield.","IJJ holds 300+ mid-cap stocks, while ISCV's 1,000+ stock portfolio offers lower fees and a higher dividend yield.",,summary,False,https://www.fool.com/coverage/etfs/2026/07/11/iscv-vs-ijj-which-value-etf-is-the-better-buy-today/?source=iedfolrf0000001,2026-07-11T10:44:46+00:00,2026-07-11T11:46:28+00:00,,en,,,Utilities,dividend,0.194,0.240,0.714,0.046,0.000000,0.000000,0.000000,0.000000,0.000000,0.658562,16.8,3.2,48.3,0.0,0.0,0.0,0.194,60.0,interest rate risk,"IJJ holds 300+ mid-cap stocks, while ISCV's 1,000+ stock portfolio offers lower fees and a higher dividend yield.",0.714,0.700,0.985819,0.850,0.586562,False,1.0,
rss-0194ba6ad69a71bd,rss-0194ba6ad69a71bd,Motley Fool RSS,Motley Fool RSS,1,Social Security's Historic 2027 COLA May Have a Silver Lining for the First Time Since 2023,The potential for the fourth-largest Social Security raise since 1991 is only half the story for retirees in 2027.,The potential for the fourth-largest Social Security raise since 1991 is only half the story for retirees in 2027.,,summary,False,https://www.fool.com/retirement/2026/07/11/social-security-2027-cola-silver-lining-first-2023/?source=iedfolrf0000001,2026-07-11T10:36:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Technology,general market sentiment,0.628,0.713,0.202,0.085,0.000000,0.000000,0.000000,0.000000,1.000000,0.704270,49.9,5.9,59.2,0.0,0.0,0.0,0.628,0.0,,The potential for the fourth-largest Social Security raise since 1991 is only half the story for retirees in 2027.,0.713,0.700,0.983821,0.850,0.585373,False,1.0,
rss-497904ce1cb4d2ec,rss-497904ce1cb4d2ec,Motley Fool RSS,Motley Fool RSS,1,Palo Alto Networks May Need a Breather Before Its Next Rally,"Long-term tailwinds are going to propel Palo Alto Networks' business, but the stock's valuation has run a bit high.","Long-term tailwinds are going to propel Palo Alto Networks' business, but the stock's valuation has run a bit high.",,summary,False,https://www.fool.com/investing/2026/07/11/palo-alto-networks-may-need-a-breather-before-its/?source=iedfolrf0000001,2026-07-11T10:16:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Technology,general market sentiment,-0.782,0.092,0.034,0.874,0.000000,0.000000,0.000000,0.000000,1.000000,0.411202,6.5,61.2,43.7,0.0,0.0,0.0,-0.782,40.0,valuation risk,"Long-term tailwinds are going to propel Palo Alto Networks' business, but the stock's valuation has run a bit high.",0.874,0.700,0.979276,0.850,0.174801,True,0.3,
rss-4e16721c39f3b2a1,rss-ecbbd36a05fffd23,Motley Fool RSS,Motley Fool RSS,3,Amazon Has Underperformed in 2026. Is the Stock a Bargain Now?,The company's fundamentals just hit records. Its stock hasn't noticed.,The company's fundamentals just hit records. Its stock hasn't noticed.,,summary,False,https://www.fool.com/investing/2026/07/11/amazon-has-underperformed-in-2026-is-the-stock-a-b/?source=iedfolrf0000001,2026-07-11T10:05:00+00:00,2026-07-11T11:46:28+00:00,,en,AMZN,Amazon,Consumer Discretionary,analyst rating,0.272,0.392,0.489,0.120,0.000000,0.000000,0.000000,0.000000,0.000000,0.884039,27.4,8.4,46.1,0.0,0.0,0.0,0.272,0.0,,The company's fundamentals just hit records.,0.489,1.000,0.976786,0.850,0.249080,True,0.3,
rss-15c708a2356b2f9d,rss-15c708a2356b2f9d,Motley Fool RSS,Motley Fool RSS,1,3 Phenomenal Artificial Intelligence (AI) Stocks to Buy Before They Report Earnings,The latest round of earnings could be the catalyst the market needs to turn AI stocks around.,The latest round of earnings could be the catalyst the market needs to turn AI stocks around.,,summary,False,https://www.fool.com/investing/2026/07/11/phenomenal-artificial-intelligence-ai-stocks-buy/?source=iedfolrf0000001,2026-07-11T10:00:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Technology,AI demand,0.208,0.221,0.765,0.013,0.000000,0.000000,0.000000,0.000000,1.000000,0.543016,15.5,0.9,76.9,0.0,0.0,0.0,0.208,0.0,,The latest round of earnings could be the catalyst the market needs to turn AI stocks around.,0.765,0.700,0.975656,0.850,0.174155,True,0.3,
rss-6d2ce605a220c756,rss-6d2ce605a220c756,Motley Fool RSS,Motley Fool RSS,1,Want to Retire with More Money? The Case for Index Funds.,Index funds may be just the ticket to retiring with more money. Here's how.,Index funds may be just the ticket to retiring with more money. Here's how.,,summary,False,https://www.fool.com/investing/2026/07/11/want-to-retire-with-more-money-the-case-for-index/?source=iedfolrf0000001,2026-07-11T09:43:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Unmapped,general market sentiment,0.015,0.047,0.922,0.032,0.000000,0.000000,0.000000,0.000000,0.750000,0.298552,3.3,2.2,68.3,0.0,0.0,0.0,0.015,0.0,,Index funds may be just the ticket to retiring with more money.,0.922,0.500,0.971824,0.850,0.123908,True,0.3,
rss-b14cde70ebd4b927,rss-8329de3022ecb0b9,Motley Fool RSS,Motley Fool RSS,3,Can Nvidia Still Turn Patient Investors Into Millionaires?,"The chipmaker may still be one of the best AI investments, but its sheer size has fundamentally changed what investors can realistically expect from the stock.","The chipmaker may still be one of the best AI investments, but its sheer size has fundamentally changed what investors can realistically expect from the stock.",,summary,False,https://www.fool.com/investing/2026/07/11/can-nvidia-still-turn-patient-investors-into-milli/?source=iedfolrf0000001,2026-07-11T09:29:00+00:00,2026-07-11T11:46:28+00:00,,en,NVDA,Nvidia,Technology,AI demand,-0.063,0.114,0.709,0.177,0.000000,0.000000,0.000000,0.000000,1.000000,0.726166,8.0,12.4,80.2,0.0,0.0,0.0,-0.063,0.0,,"The chipmaker may still be one of the best AI investments, but its sheer size has fundamentally changed what investors can realistically expect from the stock.",0.709,1.000,0.968680,0.850,0.247013,True,0.3,
rss-a79f3f6ee296ec5d,rss-a79f3f6ee296ec5d,Motley Fool RSS,Motley Fool RSS,1,"If a Stock Market Crash Is Brewing, History Says Investors Who Do This 1 Thing Will Win Out","Stock pullbacks are unnerving, but missing out on the best days of the market could prove costly.","Stock pullbacks are unnerving, but missing out on the best days of the market could prove costly.",,summary,False,https://www.fool.com/investing/2026/07/11/if-a-stock-market-crash-is-brewing-history-says-in/?source=iedfolrf0000001,2026-07-11T09:25:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Unmapped,share-price movement,-0.871,0.016,0.097,0.887,0.000000,0.000000,0.000000,1.000000,1.000000,0.363375,1.1,72.1,44.8,0.0,0.0,0.0,-0.871,0.0,,"Stock pullbacks are unnerving, but missing out on the best days of the market could prove costly.",0.887,0.500,0.967783,0.850,0.123392,True,0.3,
rss-7b9cd35865c229e9,rss-7b9cd35865c229e9,Motley Fool RSS,Motley Fool RSS,1,"Strategy Says It Might Sell Up to $1.25 Billion in Bitcoin. So Is MSTR a Buy, Sell, or Hold Right Now?",Strategy was all in on Bitcoin until Bitcoin's price fell dramatically.,Strategy was all in on Bitcoin until Bitcoin's price fell dramatically.,,summary,False,https://www.fool.com/investing/2026/07/11/strategy-says-it-might-sell-up-to-125-billion-in-b/?source=iedfolrf0000001,2026-07-11T09:15:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Unmapped,general market sentiment,-0.418,0.090,0.403,0.507,0.000000,0.000000,0.000000,0.000000,1.000000,0.843449,6.3,35.5,71.4,0.0,0.0,0.0,-0.418,0.0,,Strategy was all in on Bitcoin until Bitcoin's price fell dramatically.,0.507,0.500,0.965546,0.850,0.123107,True,0.3,
rss-e0eafd96f3c0cc19,rss-e0eafd96f3c0cc19,Motley Fool RSS,Motley Fool RSS,1,SpaceX IPO Lock-Up Period: A Golden Buying Opportunity or a Liquidity Trap?,"SpaceX insiders have not yet begun to sell -- but they're going to soon, and repeatedly.","SpaceX insiders have not yet begun to sell -- but they're going to soon, and repeatedly.",,summary,False,https://www.fool.com/investing/2026/07/11/spacex-ipo-lock-up-buying-opportunity-or-trap/?source=iedfolrf0000001,2026-07-11T09:05:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Industrials,space economy,0.027,0.062,0.904,0.035,0.000000,0.000000,0.000000,0.000000,0.000000,0.345975,4.3,2.4,46.5,0.0,0.0,0.0,0.027,100.0,liquidity risk,"SpaceX insiders have not yet begun to sell -- but they're going to soon, and repeatedly.",0.904,0.500,0.963313,0.850,0.122822,True,0.3,
rss-2acdd39f52216c71,rss-15b74c9ef2fa81a2,Motley Fool RSS,Motley Fool RSS,2,The Iran Ceasefire Is Over. Which Cryptocurrencies Could See the Biggest Impact in 2026?,The end of the ceasefire hasn't had the same effect on cryptocurrencies as the prior rounds of the war.,The end of the ceasefire hasn't had the same effect on cryptocurrencies as the prior rounds of the war.,,summary,False,https://www.fool.com/investing/2026/07/11/the-iran-ceasefire-is-over-which-cryptocurrencies/?source=iedfolrf0000001,2026-07-11T09:00:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Unmapped,general market sentiment,-0.290,0.063,0.584,0.353,0.000000,0.000000,0.000000,0.000000,1.000000,0.779246,4.4,24.7,76.7,0.0,0.0,0.0,-0.290,0.0,,The end of the ceasefire hasn't had the same effect on cryptocurrencies as the prior rounds of the war.,0.584,0.500,0.962199,0.850,0.122680,True,0.3,
rss-dcb4e4a4c3a6fb53,rss-1284f67ef614e3a4,Motley Fool RSS,Motley Fool RSS,3,"If You'd Invested $10,000 in Nvidia 10 Years Ago, Here's How Much You'd Have Today. Spoiler Alert: The Answer Is Mind-Boggling.","The payoff is almost hard to believe. The more useful question, of course, is what comes next.","The payoff is almost hard to believe. The more useful question, of course, is what comes next.",,summary,False,https://www.fool.com/investing/2026/07/11/if-youd-invested-10000-in-nvidia-10-years-ago-here/?source=iedfolrf0000001,2026-07-11T08:51:00+00:00,2026-07-11T11:46:28+00:00,,en,NVDA,Nvidia,Technology,general market sentiment,-0.037,0.045,0.873,0.082,0.000000,0.000000,0.000000,0.000000,0.750000,0.422325,3.2,5.7,70.1,0.0,0.0,0.0,-0.037,0.0,,Spoiler Alert: The Answer Is Mind-Boggling.,0.873,1.000,0.960197,0.850,0.244850,True,0.3,
rss-a57f0e534f76c0b2,rss-3efce4d946f864a8,Motley Fool RSS,Motley Fool RSS,2,Should You Buy Eli Lilly Stock? Here's My Honest Take.,There are good reasons to invest in Lilly and to hold off.,There are good reasons to invest in Lilly and to hold off.,,summary,False,https://www.fool.com/investing/2026/07/11/should-you-buy-eli-lilly-stock-heres-my-honest-tak/?source=iedfolrf0000001,2026-07-11T08:44:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Unmapped,general market sentiment,0.068,0.101,0.866,0.033,0.000000,0.000000,0.000000,0.000000,0.000000,0.426629,7.1,2.3,47.4,0.0,0.0,0.0,0.068,0.0,,There are good reasons to invest in Lilly and to hold off.,0.866,0.500,0.958642,0.850,0.122227,True,0.3,
rss-4bfe09d33fd99acc,rss-4bfe09d33fd99acc,Motley Fool RSS,Motley Fool RSS,1,Micron's Biggest Long-Term Growth Catalyst Has Nothing to Do With AI Data Centers,"A multidecade memory chip demand cycle is coming, says CEO Sanjay Mehrotra.","A multidecade memory chip demand cycle is coming, says CEO Sanjay Mehrotra.",,summary,False,https://www.fool.com/investing/2026/07/11/microns-biggest-long-term-growth-catalyst-has-noth/?source=iedfolrf0000001,2026-07-11T08:29:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Technology,semiconductors,0.528,0.547,0.433,0.019,0.000000,0.000000,1.000000,0.000000,0.000000,0.699038,48.3,1.3,38.3,0.0,0.0,0.0,0.528,0.0,,"A multidecade memory chip demand cycle is coming, says CEO Sanjay Mehrotra.",0.547,0.700,0.955319,0.850,0.170524,True,0.3,
rss-45739e7b81f0f81f,rss-45739e7b81f0f81f,Motley Fool RSS,Motley Fool RSS,1,"Oil Prices Are Plunging, but Trumpflation Is Getting Worse -- Here's Why","Trumpflation has entered a new phase, which is terrible news for consumers and the stock market.","Trumpflation has entered a new phase, which is terrible news for consumers and the stock market.",,summary,False,https://www.fool.com/investing/2026/07/11/oil-price-plunge-but-trumpflation-is-getting-worse/?source=iedfolrf0000001,2026-07-11T08:06:00+00:00,2026-07-11T11:46:28+00:00,,en,,,Energy,oil price movement,-0.917,0.014,0.055,0.931,0.000000,0.000000,0.000000,0.000000,0.000000,0.259934,1.0,65.2,10.0,0.0,0.0,0.0,-0.917,0.0,,"Trumpflation has entered a new phase, which is terrible news for consumers and the stock market.",0.931,0.700,0.950246,0.850,0.169619,True,0.3,
rss-5b8252dcad9aedcc,rss-a39bab262b44de4b,Motley Fool RSS,Motley Fool RSS,3,Apple CEO Tim Cook Announces $30 Billion Broadcom Deal to Produce 15 Billion Chips,The major chip deal with Broadcom is part of Apple's American Manufacturing Program.,The major chip deal with Broadcom is part of Apple's American Manufacturing Program.,,summary,False,https://www.fool.com/investing/2026/07/11/apple-ceo-tim-cook-announces-30-billion-broadcom-d/?source=iedfolrf0000001,2026-07-11T08:05:00+00:00,2026-07-11T11:46:28+00:00,,en,AAPL;AVGO,Apple;Broadcom,Technology,semiconductors,0.138,0.151,0.835,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.449419,10.6,0.9,46.9,0.0,0.0,0.0,0.138,0.0,,The major chip deal with Broadcom is part of Apple's American Manufacturing Program.,0.835,1.000,0.950026,0.850,0.242257,True,0.3,
